0	1_x	1_y	2	3	4	5	6
CID100005650	valsartan	C1277187	text_mention	Left ventricular systolic dysfunction	PT	C0242698	Left ventricular dysfunction
CID100005651	Vancocine	C0006434	NLP_precondition	Burn injury	LLT	C0006434	Burn
CID100005651	Vancocine	C0006434	NLP_precondition	Burn injury	PT	C0701836	Thermal burn
CID100005651	Vancocine	C0009450	NLP_indication	Communicable Diseases	LLT	C0009450	Infection
CID100005651	Vancocine	C0009450	NLP_indication	Communicable Diseases	PT	C0009450	Infection
CID100005651	Vancocine	C0011991	NLP_indication	Diarrhea	LLT	C0011991	Diarrhoea
CID100005651	Vancocine	C0011991	NLP_indication	Diarrhea	PT	C0011991	Diarrhoea
CID100005651	Vancocine	C0014118	NLP_indication	Endocarditis	LLT	C0014118	Endocarditis
CID100005651	Vancocine	C0014118	NLP_indication	Endocarditis	PT	C0014118	Endocarditis
CID100005651	Vancocine	C0014121	NLP_indication	Bacterial Endocarditis	LLT	C0014121	Endocarditis bacterial
CID100005651	Vancocine	C0014121	NLP_indication	Bacterial Endocarditis	PT	C0014118	Endocarditis
CID100005651	Vancocine	C0014121	NLP_indication	Bacterial Endocarditis	PT	C0014121	Endocarditis bacterial
CID100005651	Vancocine	C0014356	NLP_indication	Enterocolitis	LLT	C0014356	Enterocolitis
CID100005651	Vancocine	C0014356	NLP_indication	Enterocolitis	PT	C0014356	Enterocolitis
CID100005651	Vancocine	C0018824	text_mention	Heart valve disease	LLT	C0018824	Cardiac valve disease
CID100005651	Vancocine	C0018824	text_mention	Heart valve disease	PT	C0018824	Cardiac valve disease
CID100005651	Vancocine	C0029443	text_mention	Osteomyelitis	LLT	C0029443	Osteomyelitis
CID100005651	Vancocine	C0029443	text_mention	Osteomyelitis	PT	C0029443	Osteomyelitis
CID100005651	Vancocine	C0032285	text_mention	Pneumonia	LLT	C0032285	Pneumonia
CID100005651	Vancocine	C0032285	text_mention	Pneumonia	PT	C0032285	Pneumonia
CID100005651	Vancocine	C0036690	text_mention	Septicemia	LLT	C0036690	Septicemia
CID100005651	Vancocine	C0036690	text_mention	Septicemia	PT	C0243026	Sepsis
CID100005651	Vancocine	C0038157	NLP_indication	Intestinal infection due to staphylococcus	LLT	C0038157	Intestinal infection due to staphylococcus
CID100005651	Vancocine	C0038157	NLP_indication	Intestinal infection due to staphylococcus	PT	C0343353	Gastroenteritis staphylococcal
CID100005651	Vancocine	C0038160	NLP_indication	Staphylococcal Infections	LLT	C0038160	Staphylococcal infection
CID100005651	Vancocine	C0038160	NLP_indication	Staphylococcal Infections	PT	C0038160	Staphylococcal infection
CID100005651	Vancocine	C0149725	text_mention	Lower respiratory tract infection	LLT	C0149725	Lower respiratory tract infection
CID100005651	Vancocine	C0149725	text_mention	Lower respiratory tract infection	PT	C0149725	Lower respiratory tract infection
CID100005651	Vancocine	C0149778	text_mention	Soft Tissue Infections	LLT	C0149778	Soft tissue infection
CID100005651	Vancocine	C0149778	text_mention	Soft Tissue Infections	PT	C0149778	Soft tissue infection
CID100005651	Vancocine	C0340359	NLP_indication	Prosthetic valve endocarditis	LLT	C0340359	Prosthetic valve endocarditis
CID100005651	Vancocine	C0340359	NLP_indication	Prosthetic valve endocarditis	PT	C0014118	Endocarditis
CID100005651	Vancocine	C0520767	NLP_indication	Endocarditis staphylococcal	LLT	C0520767	Endocarditis staphylococcal
CID100005651	Vancocine	C0520767	NLP_indication	Endocarditis staphylococcal	PT	C0520767	Endocarditis staphylococcal
CID100005651	Vancocine	C1257843	NLP_indication	pseudomembranous colitis	LLT	C1257843	Pseudomembranous colitis
CID100005651	Vancocine	C1257843	NLP_indication	pseudomembranous colitis	PT	C1257843	Pseudomembranous colitis
CID100005656	venlafaxine	C0001818	NLP_indication	Agoraphobia	LLT	C0001818	Agoraphobia
CID100005656	venlafaxine	C0001818	NLP_indication	Agoraphobia	PT	C0001818	Agoraphobia
CID100005656	venlafaxine	C0003467	NLP_indication	Anxiety	LLT	C0003467	Anxiety
CID100005656	venlafaxine	C0003467	NLP_indication	Anxiety	PT	C0003467	Anxiety
CID100005656	venlafaxine	C0008031	text_mention	Chest Pain	LLT	C0008031	Chest pain
CID100005656	venlafaxine	C0008031	text_mention	Chest Pain	PT	C0008031	Chest pain
CID100005656	venlafaxine	C0011551	text_mention	Depersonalization	LLT	C0011551	Depersonalisation
CID100005656	venlafaxine	C0011551	text_mention	Depersonalization	PT	C0011551	Depersonalisation
CID100005656	venlafaxine	C0011570	text_mention	Mental Depression	LLT	C0011570	Depression
CID100005656	venlafaxine	C0011570	text_mention	Mental Depression	PT	C0011570	Depression
CID100005656	venlafaxine	C0012833	text_mention	Dizziness	LLT	C0012833	Dizziness
CID100005656	venlafaxine	C0012833	text_mention	Dizziness	PT	C0012833	Dizziness
CID100005656	venlafaxine	C0013146	NLP_precondition	Drug abuse	LLT	C0013146	Drug abuse
CID100005656	venlafaxine	C0013146	NLP_precondition	Drug abuse	PT	C0013146	Drug abuse
CID100005656	venlafaxine	C0013404	text_mention	Dyspnea	LLT	C0013404	Dyspnoea
CID100005656	venlafaxine	C0013404	text_mention	Dyspnea	PT	C0013404	Dyspnoea
CID100005656	venlafaxine	C0015672	text_mention	Fatigue	LLT	C0015672	Fatigue
CID100005656	venlafaxine	C0015672	text_mention	Fatigue	PT	C0015672	Fatigue
CID100005656	venlafaxine	C0015672	text_mention	Fatigue	PT	C0004093	Asthenia
CID100005656	venlafaxine	C0015726	text_mention	Fear (Mental Process)	LLT	C0015726	Fear
CID100005656	venlafaxine	C0015726	text_mention	Fear (Mental Process)	PT	C0015726	Fear
CID100005656	venlafaxine	C0018379	text_mention	Guilt	LLT	C0018379	Feeling guilty
CID100005656	venlafaxine	C0018379	text_mention	Guilt	PT	C0018379	Feeling guilty
CID100005656	venlafaxine	C0022107	text_mention	Irritable Mood	LLT	C0022107	Irritability
CID100005656	venlafaxine	C0022107	text_mention	Irritable Mood	PT	C0022107	Irritability
CID100005656	venlafaxine	C0024517	text_mention	Major depressive disorder, single episode	LLT	C0024517	Major depressive disorder, single episode
CID100005656	venlafaxine	C0024517	text_mention	Major depressive disorder, single episode	PT	C1269683	Major depression
CID100005656	venlafaxine	C0025193	text_mention	Melancholia	LLT	C0025193	Melancholia
CID100005656	venlafaxine	C0025193	text_mention	Melancholia	PT	C1269683	Major depression
CID100005656	venlafaxine	C0027497	text_mention	Nausea	LLT	C0027497	Nausea
CID100005656	venlafaxine	C0027497	text_mention	Nausea	PT	C0027497	Nausea
CID100005656	venlafaxine	C0028643	text_mention	Numbness	LLT	C0028643	Numbness
CID100005656	venlafaxine	C0028643	text_mention	Numbness	PT	C0020580	Hypoaesthesia
CID100005656	venlafaxine	C0028643	text_mention	Numbness	PT	C0278134	Sensory loss
CID100005656	venlafaxine	C0030252	text_mention	Palpitations	LLT	C0030252	Palpitations
CID100005656	venlafaxine	C0030252	text_mention	Palpitations	PT	C0030252	Palpitations
CID100005656	venlafaxine	C0030319	NLP_indication	Panic Disorder	LLT	C0030319	Panic disorder
CID100005656	venlafaxine	C0030319	NLP_indication	Panic Disorder	PT	C0030319	Panic disorder
CID100005656	venlafaxine	C0030554	text_mention	Paresthesia	LLT	C0030554	Paraesthesia
CID100005656	venlafaxine	C0030554	text_mention	Paresthesia	PT	C0030554	Paraesthesia
CID100005656	venlafaxine	C0031572	NLP_indication	Phobia, Social	LLT	C0031572	Social phobia
CID100005656	venlafaxine	C0031572	NLP_indication	Phobia, Social	PT	C0031572	Social phobia
CID100005656	venlafaxine	C0037317	text_mention	Sleep disturbances	LLT	C0037317	Sleep disturbance
CID100005656	venlafaxine	C0037317	text_mention	Sleep disturbances	PT	C0851578	Sleep disorder
CID100005656	venlafaxine	C0038663	text_mention	Suicide attempt	LLT	C0038663	Suicide attempt
CID100005656	venlafaxine	C0038663	text_mention	Suicide attempt	PT	C0038663	Suicide attempt
CID100005656	venlafaxine	C0038990	text_mention	Sweating	LLT	C0038990	Sweating
CID100005656	venlafaxine	C0038990	text_mention	Sweating	PT	C0020458	Hyperhidrosis
CID100005656	venlafaxine	C0085593	text_mention	Chills	LLT	C0085593	Chills
CID100005656	venlafaxine	C0085593	text_mention	Chills	PT	C0085593	Chills
CID100005656	venlafaxine	C0085631	text_mention	Agitation	LLT	C0085631	Agitation
CID100005656	venlafaxine	C0085631	text_mention	Agitation	PT	C0085631	Agitation
CID100005656	venlafaxine	C0086769	text_mention	Panic Attacks	LLT	C0086769	Panic attack
CID100005656	venlafaxine	C0086769	text_mention	Panic Attacks	PT	C0086769	Panic attack
CID100005656	venlafaxine	C0220870	text_mention	Lightheadedness	LLT	C0220870	Lightheadedness
CID100005656	venlafaxine	C0220870	text_mention	Lightheadedness	PT	C0012833	Dizziness
CID100005656	venlafaxine	C0221423	NLP_indication	Illness (finding)	LLT	C0221423	Sickness
CID100005656	venlafaxine	C0221423	NLP_indication	Illness (finding)	PT	C0231218	Malaise
CID100005656	venlafaxine	C0231303	text_mention	Distress	LLT	C0231303	Distress
CID100005656	venlafaxine	C0231303	text_mention	Distress	PT	C0700361	Emotional distress
CID100005656	venlafaxine	C0233477	text_mention	Dysphoria	LLT	C0233477	Dysphoria
CID100005656	venlafaxine	C0233477	text_mention	Dysphoria	PT	C0233477	Dysphoria
CID100005656	venlafaxine	C0233494	text_mention	Tension	LLT	C0233494	Tension
CID100005656	venlafaxine	C0233494	text_mention	Tension	PT	C0233494	Tension
CID100005656	venlafaxine	C0233633	text_mention	Thought retardation	LLT	C0233633	Bradypsychic response
CID100005656	venlafaxine	C0233633	text_mention	Thought retardation	PT	C0554976	Bradyphrenia
CID100005656	venlafaxine	C0233754	text_mention	Derealization	LLT	C0233754	Derealisation
CID100005656	venlafaxine	C0233754	text_mention	Derealization	PT	C0233754	Derealisation
CID100005656	venlafaxine	C0234215	text_mention	Sensory Discomfort	LLT	C0234215	Discomfort
CID100005656	venlafaxine	C0234215	text_mention	Sensory Discomfort	PT	C0234215	Discomfort
CID100005656	venlafaxine	C0234369	text_mention	Trembling	LLT	C0234369	Trembling
CID100005656	venlafaxine	C0234369	text_mention	Trembling	PT	C0040822	Tremor
CID100005656	venlafaxine	C0235198	text_mention	Unable to concentrate	LLT	C0235198	Cerebration impaired
CID100005656	venlafaxine	C0235198	text_mention	Unable to concentrate	PT	C0233414	Disturbance in attention
CID100005656	venlafaxine	C0235198	text_mention	Unable to concentrate	PT	C1306341	Mental disability
CID100005656	venlafaxine	C0235240	text_mention	Pounding heart	LLT	C0235240	Heart pounding
CID100005656	venlafaxine	C0235240	text_mention	Pounding heart	PT	C0030252	Palpitations
CID100005656	venlafaxine	C0235295	text_mention	Abdominal distress	LLT	C0235295	Abdominal distress
CID100005656	venlafaxine	C0235295	text_mention	Abdominal distress	PT	C0232487	Abdominal discomfort
CID100005656	venlafaxine	C0270549	NLP_indication	Generalized Anxiety Disorder	LLT	C0270549	Generalised anxiety disorder
CID100005656	venlafaxine	C0270549	NLP_indication	Generalized Anxiety Disorder	PT	C0270549	Generalised anxiety disorder
CID100005656	venlafaxine	C0344315	text_mention	Depressed mood	LLT	C0344315	Depressed mood
CID100005656	venlafaxine	C0344315	text_mention	Depressed mood	PT	C0344315	Depressed mood
CID100005656	venlafaxine	C0349231	text_mention	Phobic anxiety disorder	LLT	C0349231	Phobia
CID100005656	venlafaxine	C0349231	text_mention	Phobic anxiety disorder	PT	C0003467	Anxiety
CID100005656	venlafaxine	C0349231	text_mention	Phobic anxiety disorder	PT	C0349231	Phobia
CID100005656	venlafaxine	C0424000	text_mention	Feeling suicidal (finding)	LLT	C0424000	Suicidal ideation
CID100005656	venlafaxine	C0424000	text_mention	Feeling suicidal (finding)	PT	C0424000	Suicidal ideation
CID100005656	venlafaxine	C0424091	text_mention	Decreased interest	LLT	C0424091	Decreased interest
CID100005656	venlafaxine	C0424091	text_mention	Decreased interest	PT	C0424091	Decreased interest
CID100005656	venlafaxine	C0424166	NLP_indication	Social fear	LLT	C0424166	Social fear
CID100005656	venlafaxine	C0424166	NLP_indication	Social fear	PT	C0424166	Social fear
CID100005656	venlafaxine	C0458631	text_mention	Performance anxiety	LLT	C0458631	Performance fear
CID100005656	venlafaxine	C0458631	text_mention	Performance anxiety	PT	C0458631	Performance fear
CID100005656	venlafaxine	C0522179	text_mention	Fear of death	LLT	C0522179	Fear of death
CID100005656	venlafaxine	C0522179	text_mention	Fear of death	PT	C0522179	Fear of death
CID100005656	venlafaxine	C0546947	text_mention	Choking sensation	LLT	C0546947	Choking sensation
CID100005656	venlafaxine	C0546947	text_mention	Choking sensation	PT	C0546947	Choking sensation
CID100005656	venlafaxine	C0549622	text_mention	Sexual Dysfunction	LLT	C0549622	Sexual dysfunction
CID100005656	venlafaxine	C0549622	text_mention	Sexual Dysfunction	PT	C0549622	Sexual dysfunction
CID100005656	venlafaxine	C0600142	text_mention	Hot flushes	LLT	C0600142	Hot flush
CID100005656	venlafaxine	C0600142	text_mention	Hot flushes	PT	C0236075	Menopausal symptoms
CID100005656	venlafaxine	C0600142	text_mention	Hot flushes	PT	C0600142	Hot flush
CID100005656	venlafaxine	C0917799	text_mention	Hypersomnia	LLT	C0917799	Hypersomnia
CID100005656	venlafaxine	C0917799	text_mention	Hypersomnia	PT	C0917799	Hypersomnia
CID100005656	venlafaxine	C0917801	text_mention	Sleeplessness	LLT	C0917801	Insomnia
CID100005656	venlafaxine	C0917801	text_mention	Sleeplessness	PT	C0917801	Insomnia
CID100005656	venlafaxine	C1269683	NLP_indication	Major Depressive Disorder	LLT	C1269683	Major depression
CID100005656	venlafaxine	C1269683	NLP_indication	Major Depressive Disorder	PT	C1269683	Major depression
CID100005656	venlafaxine	C2242996	text_mention	Has tingling sensation	LLT	C2242996	Tingling sensation
CID100005656	venlafaxine	C2242996	text_mention	Has tingling sensation	PT	C0030554	Paraesthesia
CID100005665	vigabatrin	C0014544	NLP_indication	Epilepsy	LLT	C0014544	Epilepsy
CID100005665	vigabatrin	C0014544	NLP_indication	Epilepsy	PT	C0014544	Epilepsy
CID100005665	vigabatrin	C0014547	NLP_indication	Epilepsies, Partial	LLT	C0014547	Partial epilepsy
CID100005665	vigabatrin	C0014547	NLP_indication	Epilepsies, Partial	PT	C0751495	Partial seizures
CID100005665	vigabatrin	C0014550	NLP_precondition	Epilepsies, Myoclonic	LLT	C0014550	Myoclonic epilepsy
CID100005665	vigabatrin	C0014550	NLP_precondition	Epilepsies, Myoclonic	PT	C0014550	Myoclonic epilepsy
CID100005665	vigabatrin	C0036572	text_mention	Seizures	LLT	C0036572	Convulsion
CID100005665	vigabatrin	C0036572	text_mention	Seizures	PT	C0036572	Convulsion
CID100005665	vigabatrin	C0037769	NLP_indication	Infantile spasms	LLT	C0037769	Infantile spasms
CID100005665	vigabatrin	C0037769	NLP_indication	Infantile spasms	PT	C0037769	Infantile spasms
CID100005665	vigabatrin	C0149958	text_mention	Complex partial seizures	LLT	C0149958	Complex partial seizures
CID100005665	vigabatrin	C0149958	text_mention	Complex partial seizures	PT	C0149958	Complex partial seizures
CID100005665	vigabatrin	C0494475	NLP_indication	Tonic - clonic seizures	LLT	C0494475	Tonic-clonic seizures
CID100005665	vigabatrin	C0494475	NLP_indication	Tonic - clonic seizures	PT	C0014549	Grand mal convulsion
CID100005665	vigabatrin	C0751495	NLP_indication	Seizures, Focal	LLT	C0751495	Partial seizures
CID100005665	vigabatrin	C0751495	NLP_indication	Seizures, Focal	PT	C0751495	Partial seizures
CID100005672	vinorelbine	C0006142	NLP_precondition	Malignant neoplasm of breast	LLT	C0006142	Breast cancer
CID100005672	vinorelbine	C0006142	NLP_precondition	Malignant neoplasm of breast	PT	C0006142	Breast cancer
CID100005672	vinorelbine	C0006826	NLP_indication	Malignant Neoplasms	LLT	C0006826	Neoplasm malignant
CID100005672	vinorelbine	C0006826	NLP_indication	Malignant Neoplasms	PT	C0006826	Neoplasm malignant
CID100005672	vinorelbine	C0007131	NLP_indication	Non-Small Cell Lung Carcinoma	LLT	C0007131	Non-small cell lung cancer
CID100005672	vinorelbine	C0007131	NLP_indication	Non-Small Cell Lung Carcinoma	PT	C0007131	Non-small cell lung cancer
CID100005672	vinorelbine	C0007222	NLP_precondition	Cardiovascular Diseases	LLT	C0007222	Cardiovascular disorder
CID100005672	vinorelbine	C0007222	NLP_precondition	Cardiovascular Diseases	PT	C0007222	Cardiovascular disorder
CID100005672	vinorelbine	C0021141	NLP_precondition	Inappropriate ADH Syndrome	LLT	C0021141	Inappropriate antidiuretic hormone secretion
CID100005672	vinorelbine	C0021141	NLP_precondition	Inappropriate ADH Syndrome	PT	C0021141	Inappropriate antidiuretic hormone secretion
CID100005672	vinorelbine	C0027651	NLP_precondition	Neoplasms	LLT	C0027651	Neoplasm
CID100005672	vinorelbine	C0027651	NLP_precondition	Neoplasms	PT	C0027651	Neoplasm
CID100005672	vinorelbine	C0085692	NLP_precondition	Cystitis haemorrhagic	LLT	C0085692	Cystitis haemorrhagic
CID100005672	vinorelbine	C0085692	NLP_precondition	Cystitis haemorrhagic	PT	C0085692	Cystitis haemorrhagic
CID100005672	vinorelbine	C0278488	NLP_indication	Carcinoma breast stage IV	LLT	C0278488	Breast cancer stage IV
CID100005672	vinorelbine	C0278488	NLP_indication	Carcinoma breast stage IV	PT	C0278488	Breast cancer stage IV
CID100005672	vinorelbine	C0278506	NLP_indication	Non-small cell lung cancer stage III	LLT	C0278506	Non-small cell lung cancer stage III
CID100005672	vinorelbine	C0278506	NLP_indication	Non-small cell lung cancer stage III	PT	C0278506	Non-small cell lung cancer stage III
CID100005672	vinorelbine	C0278987	NLP_indication	Non-small cell lung cancer metastatic	LLT	C0278987	Non-small cell lung cancer metastatic
CID100005672	vinorelbine	C0278987	NLP_indication	Non-small cell lung cancer metastatic	PT	C0278987	Non-small cell lung cancer metastatic
CID100005672	vinorelbine	C0302592	text_mention	Cervix carcinoma	LLT	C0302592	Cervix carcinoma
CID100005672	vinorelbine	C0302592	text_mention	Cervix carcinoma	PT	C0302592	Cervix carcinoma
CID100005672	vinorelbine	C0442874	NLP_precondition	Neuropathy	LLT	C0442874	Neuropathy
CID100005672	vinorelbine	C0442874	NLP_precondition	Neuropathy	PT	C0031117	Neuropathy peripheral
CID100005672	vinorelbine	C0684249	text_mention	Carcinoma of lung	LLT	C0684249	Carcinoma of lung
CID100005672	vinorelbine	C0684249	text_mention	Carcinoma of lung	PT	C0242379	Lung neoplasm malignant
CID100005672	vinorelbine	C1140680	text_mention	Malignant neoplasm of ovary	LLT	C1140680	Ovarian cancer
CID100005672	vinorelbine	C1140680	text_mention	Malignant neoplasm of ovary	PT	C1140680	Ovarian cancer
CID100005672	vinorelbine	C2939420	text_mention	Metastatic Neoplasm	LLT	C2939420	Metastatic disease
CID100005672	vinorelbine	C2939420	text_mention	Metastatic Neoplasm	PT	C2939419	Metastatic neoplasm
CID100005672	vinorelbine	C3495917	NLP_indication	Advanced breast cancer	LLT	C3495917	Advanced breast cancer
CID100005672	vinorelbine	C3495917	NLP_indication	Advanced breast cancer	PT	C0006142	Breast cancer
CID100005717	zafirlukast	C0004096	NLP_indication	Asthma	LLT	C0004096	Asthma
CID100005717	zafirlukast	C0004096	NLP_indication	Asthma	PT	C0004096	Asthma
CID100005717	zafirlukast	C0687133	NLP_precondition	Drug Interactions	LLT	C0687133	Drug interaction
CID100005717	zafirlukast	C0687133	NLP_precondition	Drug Interactions	PT	C0687133	Drug interaction
CID100005718	zalcitabine	C0001175	text_mention	Acquired Immunodeficiency Syndrome	LLT	C0001175	Acquired immunodeficiency syndrome
CID100005718	zalcitabine	C0001175	text_mention	Acquired Immunodeficiency Syndrome	PT	C0001175	Acquired immunodeficiency syndrome
CID100005718	zalcitabine	C0001175	text_mention	Acquired Immunodeficiency Syndrome	PT	C0004364	Autoimmune disorder
CID100005718	zalcitabine	C0242656	text_mention	Disease Progression	LLT	C0242656	Disease progression
CID100005718	zalcitabine	C0242656	text_mention	Disease Progression	PT	C0242656	Disease progression
CID100005718	zalcitabine	C0277585	text_mention	Drug intolerance	LLT	C0277585	Drug intolerance
CID100005718	zalcitabine	C0277585	text_mention	Drug intolerance	PT	C0277585	Drug intolerance
CID100005719	zaleplon	C0231303	text_mention	Distress	LLT	C0231303	Distress
CID100005719	zaleplon	C0231303	text_mention	Distress	PT	C0700361	Emotional distress
CID100005719	zaleplon	C0917801	NLP_indication	Sleeplessness	LLT	C0917801	Insomnia
CID100005719	zaleplon	C0917801	NLP_indication	Sleeplessness	PT	C0917801	Insomnia
CID100005721	zanamivir	C0009450	text_mention	Communicable Diseases	LLT	C0009450	Infection
CID100005721	zanamivir	C0009450	text_mention	Communicable Diseases	PT	C0009450	Infection
CID100005721	zanamivir	C0021400	NLP_indication	Influenza	LLT	C0021400	Influenza
CID100005721	zanamivir	C0021400	NLP_indication	Influenza	PT	C0021400	Influenza
CID100005721	zanamivir	C0024117	NLP_precondition	Chronic Obstructive Airway Disease	LLT	C0024117	Chronic obstructive pulmonary disease
CID100005721	zanamivir	C0024117	NLP_precondition	Chronic Obstructive Airway Disease	PT	C0024117	Chronic obstructive pulmonary disease
CID100005721	zanamivir	C0024117	NLP_precondition	Chronic Obstructive Airway Disease	PT	C0085129	Bronchial hyperreactivity
CID100005726	zidovudine	C0001175	text_mention	Acquired Immunodeficiency Syndrome	LLT	C0001175	Acquired immunodeficiency syndrome
CID100005726	zidovudine	C0001175	text_mention	Acquired Immunodeficiency Syndrome	PT	C0001175	Acquired immunodeficiency syndrome
CID100005726	zidovudine	C0001175	text_mention	Acquired Immunodeficiency Syndrome	PT	C0004364	Autoimmune disorder
CID100005726	zidovudine	C0009450	NLP_indication	Communicable Diseases	LLT	C0009450	Infection
CID100005726	zidovudine	C0009450	NLP_indication	Communicable Diseases	PT	C0009450	Infection
CID100005726	zidovudine	C0021051	NLP_indication	Immunologic Deficiency Syndromes	LLT	C0021051	Immunodeficiency
CID100005726	zidovudine	C0021051	NLP_indication	Immunologic Deficiency Syndromes	PT	C0021051	Immunodeficiency
CID100005726	zidovudine	C0029118	text_mention	Opportunistic Infections	LLT	C0029118	Opportunistic infection
CID100005726	zidovudine	C0029118	text_mention	Opportunistic Infections	PT	C0029118	Opportunistic infection
CID100005726	zidovudine	C0032961	NLP_indication	Pregnancy	LLT	C0032961	Pregnancy
CID100005726	zidovudine	C0032961	NLP_indication	Pregnancy	PT	C0032961	Pregnancy
CID100005726	zidovudine	C0232910	text_mention	Teratogenesis	LLT	C0232910	Teratogenicity
CID100005726	zidovudine	C0232910	text_mention	Teratogenesis	PT	C0232910	Teratogenicity
CID100005726	zidovudine	C0242656	text_mention	Disease Progression	LLT	C0242656	Disease progression
CID100005726	zidovudine	C0242656	text_mention	Disease Progression	PT	C0242656	Disease progression
CID100005727	ZnCl2	C0002170	text_mention	Alopecia	LLT	C0002170	Alopecia
CID100005727	ZnCl2	C0002170	text_mention	Alopecia	PT	C0002170	Alopecia
CID100005727	ZnCl2	C0235950	text_mention	Zinc deficiency	LLT	C0235950	Zinc deficiency
CID100005727	ZnCl2	C0235950	text_mention	Zinc deficiency	PT	C0855675	Blood zinc decreased
CID100005727	ZnCl2	C0235950	text_mention	Zinc deficiency	PT	C0235950	Zinc deficiency
CID100005731	zolmitriptan	C0009088	text_mention	Cluster Headache	LLT	C0009088	Cluster headache
CID100005731	zolmitriptan	C0009088	text_mention	Cluster Headache	PT	C0009088	Cluster headache
CID100005731	zolmitriptan	C0009088	text_mention	Cluster Headache	PT	C0149931	Migraine
CID100005731	zolmitriptan	C0020517	NLP_precondition	Hypersensitivity	LLT	C0020517	Hypersensitivity
CID100005731	zolmitriptan	C0020517	NLP_precondition	Hypersensitivity	PT	C0020517	Hypersensitivity
CID100005731	zolmitriptan	C0020538	NLP_precondition	Hypertensive disease	LLT	C0020538	Hypertension
CID100005731	zolmitriptan	C0020538	NLP_precondition	Hypertensive disease	PT	C0020538	Hypertension
CID100005731	zolmitriptan	C0149931	NLP_indication	Migraine Disorders	LLT	C0149931	Migraine
CID100005731	zolmitriptan	C0149931	NLP_indication	Migraine Disorders	PT	C0149931	Migraine
CID100005731	zolmitriptan	C0236018	NLP_indication	Aura	LLT	C0236018	Aura
CID100005731	zolmitriptan	C0236018	NLP_indication	Aura	PT	C0236018	Aura
CID100005732	zolpidem	C0033139	NLP_precondition	Primary Insomnia	LLT	C0033139	Primary insomnia
CID100005732	zolpidem	C0033139	NLP_precondition	Primary Insomnia	PT	C0917801	Insomnia
CID100005732	zolpidem	C0917801	NLP_indication	Sleeplessness	LLT	C0917801	Insomnia
CID100005732	zolpidem	C0917801	NLP_indication	Sleeplessness	PT	C0917801	Insomnia
CID100005734	zonisamide	C0014544	NLP_indication	Epilepsy	LLT	C0014544	Epilepsy
CID100005734	zonisamide	C0014544	NLP_indication	Epilepsy	PT	C0014544	Epilepsy
CID100005734	zonisamide	C0751495	NLP_indication	Seizures, Focal	LLT	C0751495	Partial seizures
CID100005734	zonisamide	C0751495	NLP_indication	Seizures, Focal	PT	C0751495	Partial seizures
CID100005734	zonisamide	C1536075	NLP_precondition	Sudden unexplained death in epilepsy	LLT	C1536075	Sudden unexplained death in epilepsy
CID100005734	zonisamide	C1536075	NLP_precondition	Sudden unexplained death in epilepsy	PT	C1536075	Sudden unexplained death in epilepsy
CID100005735	zopiclone	C0004936	text_mention	Mental disorders	LLT	C0004936	Mental disorder
CID100005735	zopiclone	C0004936	text_mention	Mental disorders	PT	C0004936	Mental disorder
CID100005735	zopiclone	C0037317	text_mention	Sleep disturbances	LLT	C0037317	Sleep disturbance
CID100005735	zopiclone	C0037317	text_mention	Sleep disturbances	PT	C0851578	Sleep disorder
CID100005735	zopiclone	C0751249	NLP_indication	Chronic Insomnia	LLT	C0751249	Chronic insomnia
CID100005735	zopiclone	C0751249	NLP_indication	Chronic Insomnia	PT	C0917801	Insomnia
CID100005735	zopiclone	C0858603	text_mention	Wave slowing	LLT	C0858603	Wave slowing
CID100005735	zopiclone	C0858603	text_mention	Wave slowing	PT	C0151611	Electroencephalogram abnormal
CID100005735	zopiclone	C0860510	text_mention	Nocturnal awakening	LLT	C0860510	Nocturnal awakening
CID100005735	zopiclone	C0860510	text_mention	Nocturnal awakening	PT	C0393761	Middle insomnia
CID100005735	zopiclone	C0917801	NLP_indication	Sleeplessness	LLT	C0917801	Insomnia
CID100005735	zopiclone	C0917801	NLP_indication	Sleeplessness	PT	C0917801	Insomnia
CID100005746	mitomycin	C0006826	NLP_precondition	Malignant Neoplasms	LLT	C0006826	Neoplasm malignant
CID100005746	mitomycin	C0006826	NLP_precondition	Malignant Neoplasms	PT	C0006826	Neoplasm malignant
CID100005746	mitomycin	C0577731	NLP_indication	Disseminated adenocarcinoma	LLT	C0577731	Disseminated adenocarcinoma
CID100005746	mitomycin	C0577731	NLP_indication	Disseminated adenocarcinoma	PT	C2939419	Metastatic neoplasm
CID100005771	oxytocin	C0000814	NLP_indication	Missed abortion	LLT	C0000814	Abortion missed
CID100005771	oxytocin	C0000814	NLP_indication	Missed abortion	PT	C0000814	Abortion missed
CID100005771	oxytocin	C0007222	NLP_precondition	Cardiovascular Diseases	LLT	C0007222	Cardiovascular disorder
CID100005771	oxytocin	C0007222	NLP_precondition	Cardiovascular Diseases	PT	C0007222	Cardiovascular disorder
CID100005771	oxytocin	C0019080	NLP_indication	Hemorrhage	LLT	C0019080	Haemorrhage
CID100005771	oxytocin	C0019080	NLP_indication	Hemorrhage	PT	C0019080	Haemorrhage
CID100005771	oxytocin	C0019080	NLP_indication	Hemorrhage	PT	C0518015	Haemoglobin
CID100005771	oxytocin	C0032797	NLP_indication	Postpartum Hemorrhage	LLT	C0032797	Postpartum haemorrhage
