0	1
ESTERIFIED ESTROGENS	Cytochrome P450 3A4
MEPREDNISONE	Cytochrome P450 3A4
MEPREDNISONE	Cytochrome P450 3A5
NORGESTREL	Cytochrome P450 3A4
NORGESTREL	Cytochrome P450 19A1
SODIUM ACETATE	Acetyl-coenzyme A synthetase, cytoplasmic
INSULIN BEEF	Cytochrome P450 1A2
INSULIN BEEF	Insulin-degrading enzyme
GLYCERIN	Retinal dehydrogenase 1
GLYCERIN	Cytochrome P450 2E1
STRONTIUM CHLORIDE SR-89	Alkaline phosphatase, germ cell type
STRONTIUM CHLORIDE SR-89	Alkaline phosphatase, tissue-nonspecific isozyme
STRONTIUM CHLORIDE SR-89	Adenosine triphosphate (ATP)
THIOSULFURIC ACID	Thiosulfate sulfurtransferase
THIOSULFURIC ACID	Thiosulfate:glutathione sulfurtransferase
THIOSULFURIC ACID	Cytochrome P450 2B6
FLUDEOXYGLUCOSE (18F)	Hexokinase-1
HYDROQUINONE	Lysosomal alpha-glucosidase
OMEGA-3-ACID ETHYL ESTERS	Sterol O-acyltransferase 1
DEXCHLORPHENIRAMINE MALEATE	Cytochrome P450 2D6
DEXCHLORPHENIRAMINE MALEATE	Cytochrome P450 3A4
INSULIN DEGLUDEC	Cytochrome P450 1A2
INSULIN DEGLUDEC	Insulin-degrading enzyme
OMEGA-3-CARBOXYLIC ACIDS	Cytochrome P450 3A Subfamily
OMEGA-3-CARBOXYLIC ACIDS	Leukotriene-B(4) omega-hydroxylase 1
IXAZOMIB	Cytochrome P450 3A4
IXAZOMIB	Cytochrome P450 1A2
IXAZOMIB	Cytochrome P450 2B6
IXAZOMIB	Cytochrome P450 2C8
IXAZOMIB	Cytochrome P450 2D6
IXAZOMIB	Cytochrome P450 2C19
IXAZOMIB	Cytochrome P450 2C9
LEVMETAMFETAMINE	Phenylethanolamine N-methyltransferase
GRAPEFRUIT	Cytochrome P450 3A4
POLYETHYLENE GLYCOL 400	Cytochrome P450 4A11
POLYETHYLENE GLYCOL 400	Alcohol dehydrogenase class-3
POLYETHYLENE GLYCOL 400	Sulfotransferase 1A1
POTASSIUM NITRATE	Pentaerythritol tetranitrate reductase
HYDROGEN PEROXIDE	Glutathione peroxidase 1
HYDROGEN PEROXIDE	Catalase
HYDROGEN PEROXIDE	Alkaline phosphatase, germ cell type
VITAMIN D	Vitamin D 25-hydroxylase
VITAMIN D	25-hydroxyvitamin D-1 alpha hydroxylase, mitochondrial
VITAMIN D	Cytochrome P450 3A4
DESIRUDIN	Carboxypeptidase A1
AMMONIA	Glutaminase liver isoform, mitochondrial
AMMONIA	Glutamine synthetase
AMMONIA	Carbamoyl-phosphate synthase [ammonia], mitochondrial
SELENIOUS ACID	Glutathione peroxidase 1
SELENIOUS ACID	Thioredoxin reductase 1, cytoplasmic
OPIUM	Cytochrome P450 2D6
OPIUM	Cytochrome P450 3A4
OMEGA-3 FATTY ACIDS	Prostaglandin G/H synthase 2
OMEGA-3 FATTY ACIDS	Arachidonate 5-lipoxygenase
SELENIUM	Selenocysteine lyase
SELENIUM	Glutathione reductase, mitochondrial
SELENIUM	Thioredoxin reductase 1, cytoplasmic
BUTAMBEN	Cholinesterase
TRICLOCARBAN	Cytochrome P450 1A1
TRICLOCARBAN	Cytochrome P450 1B1
PYRANTEL	Cytochrome P450 4A11
HOMATROPINE	Liver carboxylesterase 1
ROSE BENGAL	Lysozyme C
PEPPERMINT OIL	Cytochrome P450 1A2
PEPPERMINT OIL	Cytochrome P450 3A4
TOCOPHEROL	Leukotriene-B(4) omega-hydroxylase 1
TOCOPHEROL	Cytochrome P450 3A4
LEVOMEFOLIC ACID	Methionine synthase
DIHYDROERGOCORNINE	Cytochrome P450 3A4
DIHYDRO-ALPHA-ERGOCRYPTINE	Cytochrome P450 3A4
PROTHROMBIN	Coagulation factor X
EVENING PRIMROSE OIL	Elongation of very long chain fatty acids protein 5
EVENING PRIMROSE OIL	Fatty acid desaturase 1
EVENING PRIMROSE OIL	Fatty acid desaturase 2
SELEXIPAG	Liver carboxylesterase 1
SELEXIPAG	Cytochrome P450 2C8
SELEXIPAG	Cytochrome P450 3A4
CEFROXADINE	Beta-lactamase
CARBOMYCIN	Cytochrome P450 3A4
DORAMECTIN	Cytochrome P450 3A4
ENROFLOXACIN	Cytochrome P450 1A2
EPRINOMECTIN	Cytochrome P450 3A4
MOXIDECTIN	CYP2B protein
OLEANDOMYCIN	Cytochrome P450 3A4
ORBIFLOXACIN	Cytochrome P450 1A2
PIMOBENDAN	Cytochrome P450 1A2
SELAMECTIN	Cytochrome P450 3A4
TILDIPIROSIN	Cytochrome P450 3A4
DEXAMETHASONE ISONICOTINATE	Cytochrome P450 3A4
DEXAMETHASONE ISONICOTINATE	Cytochrome P450 3A5
SARAFLOXACIN	Cytochrome P450 1A2
DIFLOXACIN	Cytochrome P450 1A2
DIFLOXACIN	Cytochrome P450 1A1
MELENGESTROL	Cytochrome P450 3A4
LESINURAD	Cytochrome P450 2C9
LESINURAD	Cytochrome P450 3A4
INSULIN ARGINE	Cytochrome P450 1A2
INSULIN PEGLISPRO	Cytochrome P450 1A2
INSULIN TREGOPIL	Cytochrome P450 1A2
ELBASVIR	Cytochrome P450 3A4
ELBASVIR	Cytochrome P450 3A5
ELBASVIR	Cytochrome P450 3A7
ELBASVIR	Cytochrome P450 3A43
GRAZOPREVIR	Cytochrome P450 3A4
VENETOCLAX	Cytochrome P450 3A4
ASUNAPREVIR	Cytochrome P450 3A4
ASUNAPREVIR	Cytochrome P450 3A5
ASUNAPREVIR	Cytochrome P450 2A6
ASUNAPREVIR	Cytochrome P450 2B6
ASUNAPREVIR	Cytochrome P450 2C9
ASUNAPREVIR	Cytochrome P450 2C19
ASUNAPREVIR	Cytochrome P450 2D6
THIMEROSAL	Glutathione reductase, mitochondrial
THIMEROSAL	Glutathione peroxidase 1
THIMEROSAL	Superoxide dismutase [Mn], mitochondrial
MYRRH	Cytochrome P450 3A Subfamily
LIFITEGRAST	Cytochrome P450 2C9
VELPATASVIR	Cytochrome P450 2B6
VELPATASVIR	Cytochrome P450 2C8
VELPATASVIR	Cytochrome P450 3A4
RUPATADINE	Cytochrome P450 3A4
RUPATADINE	Cytochrome P450 2C9
RUPATADINE	Cytochrome P450 2C19
RUPATADINE	Cytochrome P450 2D6
GESTRINONE	Cytochrome P450 3A4
OPICAPONE	Cytochrome P450 2C19
OPICAPONE	Cytochrome P450 2C8
OPICAPONE	Cytochrome P450 2C9
OPICAPONE	Cytochrome P450 1A2
OPICAPONE	Cytochrome P450 2B6
ISAVUCONAZOLE	Cytochrome P450 3A4
ISAVUCONAZOLE	Cytochrome P450 3A5
ISAVUCONAZOLE	Cytochrome P450 2C8
ISAVUCONAZOLE	Cytochrome P450 2C9
ISAVUCONAZOLE	Cytochrome P450 2C19
ISAVUCONAZOLE	Cytochrome P450 2D6
ISAVUCONAZOLE	Cytochrome P450 2B6
ISAVUCONAZOLE	UDP-glucuronosyltransferase 1-9
ISAVUCONAZOLE	UDP-glucuronosyltransferase 1-8
TOCOFERSOLAN	Leukotriene-B(4) omega-hydroxylase 1
TOCOFERSOLAN	Cytochrome P450 3A4
NOMEGESTROL	Cytochrome P450 3A4
DELAMANID	Deazaflavin-dependent nitroreductase
DELAMANID	Cytochrome P450 3A4
ARTENIMOL	UDP-glucuronosyltransferase 1-9
ARTENIMOL	UDP-glucuronosyltransferase 2B7
ARTENIMOL	Cytochrome P450 2D6
ARTENIMOL	Cytochrome P450 2C19
AMIFAMPRIDINE	Arylamine N-acetyltransferase 1
AMIFAMPRIDINE	Arylamine N-acetyltransferase 2
VINFLUNINE	Cytochrome P450 3A4
PITOLISANT	Cytochrome P450 2D6
PITOLISANT	Cytochrome P450 1A2
PITOLISANT	Cytochrome P450 2B6
PITOLISANT	Cytochrome P450 3A4
TUCATINIB	Cytochrome P450 2C8
TUCATINIB	Cytochrome P450 3A Subfamily
TUCATINIB	Receptor tyrosine-protein kinase erbB-2
CURCUMIN	Cytochrome P450 2C9
CURCUMIN	Cytochrome P450 3A4
CURCUMIN	Cytochrome P450 2B6
CURCUMIN	Cytochrome P450 1A2
CURCUMIN	Cytochrome P450 2D6
CURCUMIN	Glutathione S-transferase A1
CURCUMIN	Glutathione S-transferase Mu 1
CURCUMIN	Glutathione S-transferase P
FRUQUINTINIB	Cytochrome P450 2C8
FRUQUINTINIB	Cytochrome P450 2C9
FRUQUINTINIB	Cytochrome P450 2C19
FRUQUINTINIB	Cytochrome P450 3A4
FRUQUINTINIB	Cytochrome P450 3A5
FRUQUINTINIB	Cytochrome P450 3A7
DAPRODUSTAT	Cytochrome P450 2C8
DAPRODUSTAT	Cytochrome P450 3A4
SELUMETINIB	Cytochrome P450 2C19
SELUMETINIB	Cytochrome P450 3A4
SELUMETINIB	Cytochrome P450 2C9
SELUMETINIB	Cytochrome P450 1A2
SELUMETINIB	Cytochrome P450 2C8
SELUMETINIB	Cytochrome P450 2E1
SELUMETINIB	Cytochrome P450 3A5
SELUMETINIB	UDP-glucuronosyltransferase 1-1
SELUMETINIB	UDP-glucuronosyltransferase 1-3
NALDEMEDINE	Cytochrome P450 3A Subfamily
NALDEMEDINE	UDP-glucuronosyltransferase 1-3
VOCLOSPORIN	Cytochrome P450 3A4
PACRITINIB	Cytochrome P450 3A4
PACRITINIB	Cytochrome P450 1A2
PACRITINIB	Cytochrome P450 2C19
ACALABRUTINIB	Cytochrome P450 3A4
ACALABRUTINIB	Cytochrome P450 3A5
ACALABRUTINIB	Cytochrome P450 3A Subfamily
TEZACAFTOR	Cytochrome P450 3A4
TEZACAFTOR	Cytochrome P450 3A5
TEZACAFTOR	Cytochrome P450 1A2
TEZACAFTOR	Cytochrome P450 2B6
TEZACAFTOR	Cytochrome P450 2C8
TEZACAFTOR	Cytochrome P450 2C9
TEZACAFTOR	Cytochrome P450 2C19
TEZACAFTOR	Cytochrome P450 2D6
ENCORAFENIB	Cytochrome P450 1A2
ENCORAFENIB	Cytochrome P450 2B6
ENCORAFENIB	Cytochrome P450 2C8
ENCORAFENIB	Cytochrome P450 2C9
ENCORAFENIB	Cytochrome P450 2C19
ENCORAFENIB	Cytochrome P450 2D6
ENCORAFENIB	Cytochrome P450 3A4
ENCORAFENIB	Cytochrome P450 3A5
ENCORAFENIB	Cytochrome P450 3A7
ENCORAFENIB	UDP-glucuronosyltransferase 1-1
RIBOCICLIB	Cytochrome P450 3A4
LASMIDITAN	Cytochrome P450 2D6
ICOTINIB	Cytochrome P450 3A4
ICOTINIB	Cytochrome P450 1A2
ICOTINIB	Cytochrome P450 3A5
VONOPRAZAN	Cytochrome P450 3A4
VONOPRAZAN	Cytochrome P450 3A5
VONOPRAZAN	Cytochrome P450 2B6
VONOPRAZAN	Cytochrome P450 2C19
VONOPRAZAN	Cytochrome P450 2C9
VONOPRAZAN	Cytochrome P450 2D6
EBASTINE	Cytochrome P450 3A4
EBASTINE	Cytochrome P450 3A Subfamily
CLOBETASOL	Cytochrome P450 3A4
CLOBETASOL	Cytochrome P450 3A5
CABOTEGRAVIR	UDP-glucuronosyltransferase 1-1
CABOTEGRAVIR	UDP-glucuronosyltransferase 1-9
BRYOSTATIN 1	Cytochrome P450 3A4
RIFAMYCIN	Cytochrome P450 3A4
RIFAMYCIN	Cytochrome P450 2C19
RIFAMYCIN	Cytochrome P450 2B6
RIFAMYCIN	Cytochrome P450 2C8
RIFAMYCIN	Cytochrome P450 2C9
RIFAMYCIN	Cytochrome P450 1A2
RIFAMYCIN	Cytochrome P450 2D6
ISTRADEFYLLINE	Cytochrome P450 1A1
ISTRADEFYLLINE	Cytochrome P450 3A4
ISTRADEFYLLINE	Cytochrome P450 3A5
ISTRADEFYLLINE	Cytochrome P450 3A Subfamily
ISTRADEFYLLINE	Cytochrome P450 1A2
ISTRADEFYLLINE	Cytochrome P450 2B6
ISTRADEFYLLINE	Cytochrome P450 2C8
ISTRADEFYLLINE	Cytochrome P450 2C9
ISTRADEFYLLINE	Cytochrome P450 2C18
ISTRADEFYLLINE	Cytochrome P450 2D6
TENAPANOR	Cytochrome P450 3A4
TENAPANOR	Cytochrome P450 3A5
MOMELOTINIB	Cytochrome P450 3A4
MOMELOTINIB	Cytochrome P450 2C8
MOMELOTINIB	Cytochrome P450 2C9
MOMELOTINIB	Cytochrome P450 2C19
MOMELOTINIB	Cytochrome P450 1A2
MOMELOTINIB	Cytochrome P450 2B6
MOMELOTINIB	UDP-glucuronosyltransferase 1-1
MOMELOTINIB	UDP-glucuronosyltransferase 1-9
SARILUMAB	Cytochrome P450 3A4
TALINOLOL	Cytochrome P450 2D6
PAZUFLOXACIN	Cytochrome P450 1A2
DANOPREVIR	Cytochrome P450 3A4
ANISODAMINE	Cytochrome P450 2D6
CAPMATINIB	Cytochrome P450 3A4
CAPMATINIB	Aldehyde oxidase
CAPMATINIB	Cytochrome P450 1A2
MIRODENAFIL	Cytochrome P450 3A Subfamily
NIRAPARIB	Carboxylesterase
NIRAPARIB	Cytochrome P450 1A2
FOSTEMSAVIR	Cytochrome P450 3A4
FOSTEMSAVIR	UDP-glucuronosyltransferases (UGTs)
BICTEGRAVIR	Cytochrome P450 3A4
BICTEGRAVIR	UDP-glucuronosyltransferase 1-1
BICTEGRAVIR	POU domain, class 2, transcription factor 2
BICTEGRAVIR	Multidrug and toxin extrusion protein 1
TIVOZANIB	Cytochrome P450 3A4
SARACATINIB	Cytochrome P450 3A4
BARICITINIB	Cytochrome P450 3A4
NIFURTIMOX	Nitroreductases
ESKETAMINE	Cytochrome P450 2B6
ESKETAMINE	Cytochrome P450 3A4
ESKETAMINE	Cytochrome P450 2C19
ESKETAMINE	Cytochrome P450 2C9
ERTUGLIFLOZIN	UDP-glucuronosyltransferase 1-9
ERTUGLIFLOZIN	UDP-glucuronosyltransferase 2B7
ERTUGLIFLOZIN	UDP-glucuronosyltransferase 1-1
ERTUGLIFLOZIN	UDP-glucuronosyltransferase 1-4
NERATINIB	Cytochrome P450 3A4
NERATINIB	Dimethylaniline monooxygenase [N-oxide-forming] 3
OSILODROSTAT	Cytochrome P450 3A4
OSILODROSTAT	Cytochrome P450 2B6
OSILODROSTAT	Cytochrome P450 2D6
OSILODROSTAT	UDP-glucuronosyltransferase 1-4
OSILODROSTAT	UDP-glucuronosyltransferase 2B7
OSILODROSTAT	UDP-glucuronosyltransferase 2B10
OSILODROSTAT	Cytochrome P450 3A5
OSILODROSTAT	Cytochrome P450 1A2
OSILODROSTAT	Cytochrome P450 2C19
OSILODROSTAT	Cytochrome P450 2E1
OSILODROSTAT	UDP-glucuronosyltransferase 1A1
RELUGOLIX	Cytochrome P450 3A Subfamily
RELUGOLIX	Cytochrome P450 2C8
RELUGOLIX	Cytochrome P450 2B6
REVEFENACIN	Cytochrome P450 2D6
BREXANOLONE	Aldose reductase
INFIGRATINIB	Cytochrome P450 3A4
INFIGRATINIB	Dimethylaniline monooxygenase [N-oxide-forming] 3
PRULIFLOXACIN	Cytochrome P450 1A2
APALUTAMIDE	Cytochrome P450 3A4
APALUTAMIDE	Cytochrome P450 2C8
APALUTAMIDE	Cytochrome P450 2C19
APALUTAMIDE	Cytochrome P450 2C9
VALBENAZINE	Cytochrome P450 2D6
VALBENAZINE	Cytochrome P450 3A4
VALBENAZINE	Cytochrome P450 3A5
6-O-BENZYLGUANINE	Cytochrome P450 3A4
DEFLAZACORT	Cytochrome P450 3A4
DEFLAZACORT	Cytochrome P450 3A5
ABAMETAPIR	Cytochrome P450 1A2
ABAMETAPIR	Cytochrome P450 3A4
ABAMETAPIR	Cytochrome P450 2B6
BEMPEDOIC ACID	Very long-chain acyl-CoA synthetase
BEMPEDOIC ACID	UDP-glucuronosyltransferase 2B7
BEMPEDOIC ACID	NUAK family SNF1-like kinase 2
SELINEXOR	Cytochrome P450 3A4
DELAFLOXACIN	UDP-glucuronosyltransferase 1-1
DELAFLOXACIN	UDP-glucuronosyltransferase 1-3
DELAFLOXACIN	UDP-glucuronosyltransferase 2B15
DELAFLOXACIN	Cytochrome P450 2E1
DELAFLOXACIN	Cytochrome P450 2C9
DELAFLOXACIN	Cytochrome P450 3A4
LEMBOREXANT	Cytochrome P450 3A4
LEMBOREXANT	Cytochrome P450 3A5
LEMBOREXANT	Cytochrome P450 2B6
LEMBOREXANT	Cytochrome P450 3A Subfamily
DUVELISIB	Cytochrome P450 3A4
CARBOXYAMIDOTRIAZOLE	Cytochrome P450 3A4
DACOMITINIB	Cytochrome P450 2D6
DACOMITINIB	Cytochrome P450 3A4
DACOMITINIB	Cytochrome P450 2C9
DACOMITINIB	UDP-glucuronosyltransferase 1-1
BINIMETINIB	UDP-glucuronosyltransferase 1-1
BINIMETINIB	Cytochrome P450 1A2
BINIMETINIB	Cytochrome P450 2C19
GLASDEGIB	Cytochrome P450 2C8
GLASDEGIB	Cytochrome P450 3A4
GLASDEGIB	UDP-glucuronosyltransferase 1-9
ELAGOLIX	Cytochrome P450 3A Subfamily
ELAGOLIX	Cytochrome P450 2D6
ELAGOLIX	Cytochrome P450 2C8
ENTRECTINIB	Cytochrome P450 3A4
AVATROMBOPAG	Cytochrome P450 3A4
AVATROMBOPAG	Cytochrome P450 2C9
AVATROMBOPAG	Cytochrome P450 2C8
ABEMACICLIB	Cytochrome P450 3A4
ABEMACICLIB	Cytochrome P450 1A2
ABEMACICLIB	Cytochrome P450 2B6
ABEMACICLIB	Cytochrome P450 2C8
ABEMACICLIB	Cytochrome P450 2C9
ABEMACICLIB	Cytochrome P450 2D6
NIROGACESTAT	Cytochrome P450 2B6
NIROGACESTAT	Cytochrome P450 2D6
NIROGACESTAT	Cytochrome P450 2C9
NIROGACESTAT	Cytochrome P450 2C19
NIROGACESTAT	Cytochrome P450 3A4
NIROGACESTAT	Cytochrome P450 2C8
FOSTAMATINIB	Cytochrome P450 3A4
FOSTAMATINIB	UDP-glucuronosyltransferase 1-9
ALPELISIB	Cytochrome P450 3A4
ALPELISIB	Cytochrome P450 2C9
ALPELISIB	Cytochrome P450 2C8
ALPELISIB	Cytochrome P450 2C19
PONESIMOD	Cytochrome P450 2J2
PONESIMOD	Cytochrome P450 3A4
PONESIMOD	Cytochrome P450 3A5
PONESIMOD	Cytochrome P450 4F3
PONESIMOD	Cytochrome P450 4F12
PONESIMOD	UDP-glucuronosyltransferase 1-1
PONESIMOD	UDP-glucuronosyltransferase 2B7
TECOVIRIMAT	UDP-glucuronosyltransferase 1-1
TECOVIRIMAT	UDP-glucuronosyltransferase 1-3
TECOVIRIMAT	UDP-glucuronosyltransferase 1-4
TECOVIRIMAT	Cytochrome P450 3A4
TECOVIRIMAT	Cytochrome P450 2C8
TECOVIRIMAT	Cytochrome P450 2C19
TECOVIRIMAT	Cytochrome P450 2B6
VOXILAPREVIR	Cytochrome P450 3A4
VOXILAPREVIR	Cytochrome P450 1A2
VOXILAPREVIR	Cytochrome P450 2C8
LETERMOVIR	UDP-glucuronosyltransferase 1-1
LETERMOVIR	UDP-glucuronosyltransferase 1-3
LETERMOVIR	Cytochrome P450 3A Subfamily
LETERMOVIR	Cytochrome P450 2D6
LETERMOVIR	Cytochrome P450 2C8
LETERMOVIR	Cytochrome P450 2C9
LETERMOVIR	Cytochrome P450 2C19
LETERMOVIR	Cytochrome P450 2B6
LORVOTUZUMAB MERTANSINE	Cytochrome P450 3A4
NAFTOPIDIL	Cytochrome P450 3A4
TETRAHYDROPALMATINE	Cytochrome P450 3A4
TELOTRISTAT ETHYL	Cytochrome P450 3A4
TELOTRISTAT ETHYL	Cytochrome P450 2B6
TELOTRISTAT ETHYL	Liver carboxylesterase 1
TELOTRISTAT ETHYL	Cocaine esterase
TELOTRISTAT ETHYL	UDP-glucuronosyltransferase 2B4
TELOTRISTAT ETHYL	UDP-glucuronosyltransferase 2B7
TELOTRISTAT ETHYL	Cytochrome P450 2C9
TELOTRISTAT ETHYL	Cytochrome P450 2C19
TELOTRISTAT ETHYL	Cytochrome P450 2D6
TELOTRISTAT ETHYL	Cytochrome P450 2C8
LORLATINIB	Cytochrome P450 3A Subfamily
LORLATINIB	Cytochrome P450 3A5
LORLATINIB	Cytochrome P450 2B6
LORLATINIB	Cytochrome P450 2C8
LORLATINIB	Cytochrome P450 2C19
LORLATINIB	UDP-glucuronosyltransferase 1-3
LORLATINIB	Cytochrome P450 3A4
VINPOCETINE	Cytochrome P450 3A4
GILTERITINIB	Cytochrome P450 3A4
ERDAFITINIB	Cytochrome P450 2C9
ERDAFITINIB	Cytochrome P450 3A4
BRINCIDOFOVIR	Leukotriene-B(4) omega-hydroxylase 1
BRINCIDOFOVIR	Sphingomyelin phosphodiesterase
BRINCIDOFOVIR	Cytochrome P450 1A2
BRINCIDOFOVIR	Cytochrome P450 2B6
BRINCIDOFOVIR	Cytochrome P450 2C8
BRINCIDOFOVIR	Cytochrome P450 2C9
BRINCIDOFOVIR	Cytochrome P450 2C19
BRINCIDOFOVIR	Cytochrome P450 2D6
DEUTETRABENAZINE	Carbonyl reductase [NADPH] 1
DEUTETRABENAZINE	Carbonyl reductase [NADPH] 3
DEUTETRABENAZINE	Cytochrome P450 2D6
DEUTETRABENAZINE	Cytochrome P450 1A2
DEUTETRABENAZINE	Cytochrome P450 3A5
DEUTETRABENAZINE	Cytochrome P450 3A4
GEPIRONE	Cytochrome P450 3A4
LANDIOLOL	Cytochrome P450 2D6
CAPIVASERTIB	Cytochrome P450 3A4
CAPIVASERTIB	UDP-glucuronosyltransferase 2B7
ESTETROL	Cytochrome P450 3A4
ESTETROL	UDP-glucuronosyltransferase 2B7
BEXAGLIFLOZIN	UDP-glucuronosyltransferase 1-9
BEXAGLIFLOZIN	Cytochrome P450 3A4
BEXAGLIFLOZIN	Cytochrome P450 2C8
BEXAGLIFLOZIN	Cytochrome P450 2D6
BEXAGLIFLOZIN	UDP-glucuronosyltransferase 1-1
POLATUZUMAB VEDOTIN	Cytochrome P450 3A4
POLATUZUMAB VEDOTIN	Cytochrome P450 3A5
EDARAVONE	UDP-glucuronosyltransferase 1-1
EDARAVONE	UDP-glucuronosyltransferase 1-6
EDARAVONE	UDP-glucuronosyltransferase 1-7
EDARAVONE	UDP-glucuronosyltransferase 1-8
EDARAVONE	UDP-glucuronosyltransferase 1-9
EDARAVONE	UDP-glucuronosyltransferase 1-10
EDARAVONE	UDP-glucuronosyltransferase 2B7
EDARAVONE	UDP-glucuronosyltransferase 2B17
EDARAVONE	Sulfotransferase
TRICLABENDAZOLE	Cytochrome P450 1A2
TRICLABENDAZOLE	Cytochrome P450 2C9
TRICLABENDAZOLE	Cytochrome P450 3A4
TRICLABENDAZOLE	Cytochrome P450 1A1
TRICLABENDAZOLE	Cytochrome P450 1B1
TRICLABENDAZOLE	Cytochrome P450 2C19
TRICLABENDAZOLE	Cytochrome P450 2D6
TRICLABENDAZOLE	Cytochrome P450 2A6
TRICLABENDAZOLE	Cytochrome P450 2C8
TRICLABENDAZOLE	Cytochrome P450 2B6
VADADUSTAT	UDP-glucuronosyltransferase 1-1
VADADUSTAT	UDP-glucuronosyltransferase 1-7
VADADUSTAT	UDP-glucuronosyltransferase 1-8
VADADUSTAT	UDP-glucuronosyltransferase 1-9
VADADUSTAT	UDP-glucuronosyltransferase 2B7
VADADUSTAT	Cytochrome P450 2B6
VADADUSTAT	Cytochrome P450 2C8
VADADUSTAT	Cytochrome P450 3A4
VADADUSTAT	Cytochrome P450 2C9
FEXINIDAZOLE	Cytochrome P450 1A2
FEXINIDAZOLE	Cytochrome P450 2B6
FEXINIDAZOLE	Cytochrome P450 2C19
FEXINIDAZOLE	Cytochrome P450 3A4
FEXINIDAZOLE	Cytochrome P450 3A5
FEXINIDAZOLE	Dimethylaniline monooxygenase [N-oxide-forming] 3
FEXINIDAZOLE	Cytochrome P450 2D6
EPOFOLATE	Cytochrome P450 3A4
BRIGATINIB	Cytochrome P450 2C8
BRIGATINIB	Cytochrome P450 3A4
BRIGATINIB	Cytochrome P450 3A Subfamily
PROPIVERINE	Cytochrome P450 3A4
PROPIVERINE	Dimethylaniline monooxygenase [N-oxide-forming] 1
PROPIVERINE	Dimethylaniline monooxygenase [N-oxide-forming] 3
DORAVIRINE	Cytochrome P450 3A4
DORAVIRINE	Cytochrome P450 3A5
FORETINIB	Cytochrome P450 3A Subfamily
BENZBROMARONE	Cytochrome P450 2C19
ERAVACYCLINE	Cytochrome P450 3A4
ERAVACYCLINE	Amine oxidase [flavin-containing] A
RUCAPARIB	Cytochrome P450 2D6
RUCAPARIB	Cytochrome P450 1A2
RUCAPARIB	Cytochrome P450 3A4
RUCAPARIB	Cytochrome P450 3A5
RUCAPARIB	Cytochrome P450 3A7
RUCAPARIB	Cytochrome P450 3A43
RUCAPARIB	Cytochrome P450 2C19
RUCAPARIB	Cytochrome P450 2C9
RUCAPARIB	Cytochrome P450 2C8
RUCAPARIB	UDP-glucuronosyltransferase 1-1
SIPONIMOD	Cytochrome P450 3A4
SIPONIMOD	Cytochrome P450 2C9
SAGOPILONE	Cytochrome P450 3A4
REMIMAZOLAM	Liver carboxylesterase 1
LISOFYLLINE	Cytochrome P450 1A2
RIMEGEPANT	Cytochrome P450 3A4
RIMEGEPANT	Cytochrome P450 2C9
FAVIPIRAVIR	Aldehyde oxidase
FAVIPIRAVIR	Xanthine dehydrogenase/oxidase
FAVIPIRAVIR	Cytochrome P450 2C8
FAVIPIRAVIR	Cytochrome P450 2E1
IBREXAFUNGERP	Cytochrome P450 3A4
IBREXAFUNGERP	UDP-glucuronosyltransferases (UGTs)
IBREXAFUNGERP	Sulfotransferase
IBREXAFUNGERP	Cytochrome P450 2C8
LYNESTRENOL	Cytochrome P450 3A4
LYNESTRENOL	Cytochrome P450 2C9
LYNESTRENOL	Cytochrome P450 2C19
COPANLISIB	Cytochrome P450 3A4
COPANLISIB	Cytochrome P450 3A5
COPANLISIB	Cytochrome P450 3A7
COPANLISIB	Cytochrome P450 1A1
MIRVETUXIMAB SORAVTANSINE	Cytochrome P450 3A4
CLASCOTERONE	Cytochrome P450 1A2
CLASCOTERONE	Cytochrome P450 2B6
CLASCOTERONE	Cytochrome P450 2C8
CLASCOTERONE	Cytochrome P450 2C9
CLASCOTERONE	Cytochrome P450 2C19
CLASCOTERONE	Cytochrome P450 2D6
CLASCOTERONE	Cytochrome P450 2E1
CLASCOTERONE	Cytochrome P450 3A4
FEDRATINIB	Cytochrome P450 3A4
FEDRATINIB	Cytochrome P450 2C19
FEDRATINIB	Dimethylaniline monooxygenase [N-oxide-forming] 3
FEDRATINIB	Cytochrome P450 2D6
OMAVELOXOLONE	Cytochrome P450 3A4
OMAVELOXOLONE	Cytochrome P450 2C8
OMAVELOXOLONE	Cytochrome P450 2J2
9-AMINOCAMPTOTHECIN	Cytochrome P450 3A4
MIZOLASTINE	Cytochrome P450 2D6
OXETACAINE	Cytochrome P450 3A4
1,2-BENZODIAZEPINE	Cytochrome P450 3A4
SAMIDORPHAN	Cytochrome P450 3A4
SAMIDORPHAN	Cytochrome P450 3A5
SAMIDORPHAN	Cytochrome P450 2C19
SAMIDORPHAN	Cytochrome P450 2C8
SPARSENTAN	Cytochrome P450 3A4
SPARSENTAN	Cytochrome P450 2B6
SPARSENTAN	Cytochrome P450 2C9
SPARSENTAN	Cytochrome P450 2C19
PIPERINE	Cytochrome P450 3A4
ASCIMINIB	Cytochrome P450 3A4
ASCIMINIB	UDP-glucuronosyltransferase 2B7
ASCIMINIB	UDP-glucuronosyltransferase 2B17
ASCIMINIB	UDP-glucuronosyltransferase 1-1
ASCIMINIB	Cytochrome P450 2C19
ASCIMINIB	Cytochrome P450 2C9
OZANIMOD	Fatty aldehyde dehydrogenase
OZANIMOD	Alcohol dehydrogenase class-3
OZANIMOD	Arylamine N-acetyltransferase 2
OZANIMOD	Cytochrome P450 2C8
